Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
DNA replication	34/36	1.8543797749976e-15	5.93401527999231e-13	0	0	37.6606538895152	1277.49555595613	PRIM2;RNASEH2C;FEN1;RNASEH2B;PCNA;RNASEH2A;MCM7;PRIM1;POLD3;RNASEH1;POLD1;POLD2;POLE;RFC5;RFC3;RFC4;LIG1;RFC1;RFC2;RPA1;RPA2;POLE4;POLA1;POLA2;POLE2;RPA3;POLE3;MCM3;MCM4;MCM5;DNA2;MCM6;SSBP1;MCM2
Fanconi anemia pathway	44/54	3.27057849597849e-14	5.23292559356558e-12	0	0	9.75750927568963	302.982610324738	MUS81;BLM;FAAP24;BRCA1;BRCA2;BRIP1;SLX4;EME1;USP1;POLI;PMS2;HES1;POLK;POLH;FANCI;RMI2;CENPX;FANCM;RMI1;SLX1B;FANCL;TOP3A;FANCA;RPA1;RPA2;FANCC;FANCB;FANCE;MLH1;PALB2;FANCG;RAD51C;RAD51;FANCD2;ERCC4;ERCC1;RPA3;UBE2T;CENPS-CORT;SLX1A;FAN1;TELO2;ATR;CENPS
Cell cycle	79/124	8.59996944140009e-14	9.17330073749343e-12	0	0	3.90528516836109	117.488288634371	RB1;YWHAE;GSK3B;CDKN1A;MCM7;BUB1B;SMC3;CDC20;CDC23;PTTG1;YWHAQ;CHEK2;CHEK1;SKP2;YWHAH;ANAPC7;CDC25C;SMC1A;CDC25A;CDC25B;RBX1;SMC1B;CCNA2;DBF4;RBL1;TFDP1;CCNE2;ESPL1;TFDP2;CCNE1;MCM3;MCM4;ANAPC5;MCM5;MCM6;TP53;MCM2;ANAPC13;HDAC2;PCNA;PRKDC;HDAC1;TTK;PKMYT1;ANAPC11;ORC5;CCNB2;CCNB1;ORC6;CDC45;ORC1;ORC3;RAD21;E2F1;E2F2;E2F3;BUB3;E2F4;BUB1;CDKN2D;CDKN2B;CDKN2C;GADD45B;GADD45A;CDKN2A;PLK1;CDC7;CDC6;GADD45G;MAD2L2;STAG1;WEE1;CDK6;CDK4;CDK2;CDK1;MDM2;ATR;MAD2L1
Homologous recombination	34/41	1.09896964033494e-11	8.79175712267948e-10	0	0	10.7562754526839	271.424532124771	MUS81;BLM;MRE11;ABRAXAS1;BRCA1;BRCC3;BRCA2;RAD54B;BABAM1;POLD3;BRIP1;EME1;POLD1;POLD2;RBBP8;RAD54L;NBN;TOPBP1;BARD1;XRCC2;TOP3A;XRCC3;RPA1;RPA2;PALB2;RAD51B;RAD52;SEM1;RAD50;RAD51D;RAD51;RAD51C;RPA3;SSBP1
Parkinson disease	126/249	1.20576429592502e-10	7.71689149392013e-09	0	0	2.28323305302695	52.1461598781129	NDUFA13;NDUFA11;NDUFA12;NDUFA10;CALML4;PARK7;COX6A1;UBE2L3;TXN2;PSMD8;PSMD9;TUBB6;PSMD4;TUBB3;PSMD3;PRKACA;SDHC;SDHD;COX6B1;COX7A2L;DDIT3;UQCRC1;VDAC3;PPIF;VDAC2;VDAC1;ATF6;TP53;ATF4;NDUFB10;PSMD14;NDUFB11;ATP5MC2;ITPR1;ATP5MC3;HTRA2;COX7A2;ITPR3;TXN;UQCRH;UBE2J1;ATP5MC1;PLCG1;CYC1;NDUFV3;NDUFV2;NDUFV1;TRAP1;EIF2S1;SEM1;UQCRQ;CYCS;CALM3;BCL2L1;TUBA8;COX7B;CASP9;TUBA1C;TUBA1B;UCHL1;TUBA1A;CASP3;UQCRFS1;COX8A;TUBB;NDUFC2;PSMA6;PSMA3;TUBB2B;PSMA4;TUBB2A;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS4;NDUFS3;NDUFS2;NDUFS1;SLC25A5;SLC25A6;CAMK2B;NDUFB9;NDUFB7;NDUFB6;NDUFB5;CAMK2A;NDUFB3;NDUFA4L2;NDUFB2;NDUFB1;COX5A;GNAI2;PSMA8;PSMB6;PSMB7;ATP5F1A;ATP5F1B;PSMB5;PSMB2;PSMB3;CAMK2G;NDUFA9;ATP5PF;NDUFA7;ATP5PD;NDUFA6;ATP5PB;NDUFA4;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;TUBB4B;ATP5F1D;TUBB4A;UQCRHL;MAPK10;PSMC5;PSMC3;PSMC1;PSMC2;ATP5PO;BAX
Prion disease	134/273	4.44080259385142e-10	2.36842805005409e-08	0	0	2.14898410294518	46.2784066225879	NDUFA13;NDUFA11;NCF2;NDUFA12;NCF4;NDUFA10;COX6A1;TNF;PSMD8;PSMD9;TUBB6;CREB3L3;PSMD4;CREB3L4;TUBB3;PSMD3;PRKACA;CSNK2A3;SDHC;SDHD;COX6B1;COX7A2L;DDIT3;CSNK2B;UQCRC1;VDAC3;PPIF;VDAC2;VDAC1;ATF4;NDUFB10;PSMD14;NDUFB11;ATP5MC2;ITPR1;PIK3R3;ATP5MC3;COX7A2;ITPR3;UQCRH;ATP5MC1;PPP3R1;CYC1;NDUFV3;NDUFV2;NDUFV1;EGR1;CAV1;HSPA2;EIF2S1;SEM1;UQCRQ;CYCS;TUBA8;RYR1;GSK3B;COX7B;CASP9;TUBA1C;PPP3CB;TUBA1B;TUBA1A;CASP3;RAC2;UQCRFS1;RAC1;COX8A;TUBB;NDUFC2;PSMA6;PSMA3;TUBB2B;PSMA4;TUBB2A;CREB1;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS4;NDUFS3;NDUFS2;NDUFS1;SLC25A5;SLC25A6;NDUFB9;NDUFB7;ATF6B;NDUFB6;NDUFB5;NDUFB3;NDUFA4L2;NDUFB2;NDUFB1;COX5A;PSMA8;PSMB6;PSMB7;ATP5F1A;ATP5F1B;PSMB5;PSMB2;PSMB3;MAPK3;NDUFA9;ATP5PF;NDUFA7;ATP5PD;NDUFA6;HSPA1L;ATP5PB;NDUFA4;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;TUBB4B;MAPK14;ATP5F1D;TUBB4A;MAPK12;UQCRHL;MAPK10;MAPK11;PSMC5;PSMC3;PSMC1;PSMC2;ATP5PO;BAX;HSPA1B;HSPA1A
Amyotrophic lateral sclerosis	169/364	6.41120883778809e-10	2.93083832584598e-08	0	0	1.93508945231039	40.961592489106	NDUFA13;NUP107;NDUFA11;NUP188;NDUFA12;NDUFA10;COX6A1;TNF;ACTB;ACTG1;GLE1;PSMD8;PSMD9;TUBB6;PSMD4;TUBB3;PSMD3;NUP210;SDHC;SDHD;COX6B1;NUP93;COX7A2L;DDIT3;UQCRC1;PFN4;ULK2;SRSF3;VDAC1;MATR3;PFN1;ATF6;TP53;ATF4;NUP205;SEH1L;NDUFB10;PSMD14;NDUFB11;ATP5MC2;SLC1A2;ATP5MC3;COX7A2;ITPR3;NUP160;UQCRH;ATP5MC1;PPP3R1;NUP85;ATG101;TPR;NUP88;CYC1;NDUFV3;NDUFV2;NDUFV1;MAP2K6;DNAH11;NUP155;ALYREF;RAB39B;EIF2S1;SEM1;UQCRQ;CYCS;HNRNPA1L2;DNAL4;DNAL1;BCL2L1;TUBA8;COX7B;NXT2;CASP9;TUBA1C;PPP3CB;TUBA1B;ACTR1B;TUBA1A;CASP3;NUP62;CASP1;NEFL;UQCRFS1;RAC1;NEFH;SPG11;RAB8A;COX8A;NDC1;SEC13;TUBB;SIGMAR1;GPX7;NDUFC2;TRAF2;WIPI1;TOMM40L;PSMA6;PSMA3;TUBB2B;PSMA4;TUBB2A;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NUP50;CAT;NDUFS4;NDUFS3;NDUFS2;ANG;NDUFS1;NUP54;NDUFB9;TOMM40;NDUFB7;DCTN2;NDUFB6;NDUFB5;DCTN3;NDUFB3;NDUFA4L2;NDUFB2;NDUFB1;COX5A;HDAC6;PSMA8;PSMB6;PSMB7;ATP5F1A;ATP5F1B;PSMB5;PSMB2;PSMB3;NUP43;HNRNPA1;RAE1;NDUFA9;ATP5PF;HNRNPA3;NDUFA7;ATP5PD;NDUFA6;NOS2;ATP5PB;NDUFA4;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;TUBB4B;MAPK14;ATP5F1D;TUBB4A;MAPK12;UQCRHL;MAPK11;PSMC5;PSMC3;PSMC1;HNRNPA2B1;PSMC2;ATP5PO;BAX;NUP35;NUP37
Base excision repair	27/33	2.79847249728906e-09	1.11938899891562e-07	0	0	9.95487451737452	196.053211129399	FEN1;PCNA;MPG;OGG1;HMGB1;UNG;POLB;POLD3;NTHL1;POLD1;POLD2;POLL;POLE;MUTYH;MBD4;PARP3;LIG1;PARP1;PARP2;APEX2;XRCC1;POLE4;SMUG1;NEIL3;APEX1;POLE2;POLE3
Huntington disease	142/306	1.51666646774616e-08	5.39259188531967e-07	0	0	1.92911797746071	34.732160166319	NDUFA13;NDUFA11;NDUFA12;NDUFA10;COX6A1;PSMD8;PSMD9;TUBB6;CREB3L3;PSMD4;CREB3L4;TUBB3;PSMD3;AP2M1;SDHC;SDHD;COX6B1;COX7A2L;UQCRC1;VDAC3;PPIF;TFAM;ULK2;VDAC2;VDAC1;TP53;NDUFB10;PSMD14;NDUFB11;ATP5MC2;ITPR1;SLC1A2;ATP5MC3;COX7A2;NRF1;UQCRH;ATP5MC1;ATG101;CYC1;NDUFV3;NDUFV2;NDUFV1;DNAH11;SEM1;SP1;UQCRQ;CYCS;TAF4B;DNAL4;DNAL1;TUBA8;COX7B;HIP1;CLTA;AP2A1;BBC3;CASP9;TUBA1C;TUBA1B;ACTR1B;TUBA1A;CASP3;UQCRFS1;IFT57;COX8A;TUBB;GPX7;NDUFC2;TRAF2;WIPI1;PSMA6;PLCB3;PSMA3;TUBB2B;PSMA4;TUBB2A;CREB1;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS4;NDUFS3;NDUFS2;PPARG;NDUFS1;SLC25A5;SLC25A6;NDUFB9;HDAC2;NDUFB7;DCTN2;NDUFB6;HDAC1;NDUFB5;DCTN3;NDUFB3;NDUFA4L2;NDUFB2;NDUFB1;COX5A;PSMA8;PSMB6;PSMB7;ATP5F1A;ATP5F1B;PSMB5;PSMB2;PSMB3;POLR2C;POLR2D;AP2S1;POLR2E;POLR2G;POLR2H;POLR2J;POLR2K;NDUFA9;ATP5PF;NDUFA7;ATP5PD;NDUFA6;ATP5PB;NDUFA4;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;TUBB4B;SOD2;ATP5F1D;TUBB4A;UQCRHL;MAPK10;PSMC5;PSMC3;PSMC1;PSMC2;ATP5PO;BAX
Mismatch repair	20/23	4.65992459282759e-08	1.49117586970483e-06	0	0	14.7345867480851	248.744600187336	RFC5;RFC3;PCNA;RFC4;LIG1;RFC1;RFC2;RPA1;RPA2;MLH1;MSH6;POLD3;MSH2;EXO1;MSH3;POLD1;RPA3;POLD2;PMS2;SSBP1
