p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.30774487164321e-224	0.268949896067418	0.996	1	4.385914750517e-220	c3	FAU
1.59974814544209e-207	0.291643582297632	0.998	1	5.36523533018369e-203	c3	RPS26
1.97348350218697e-201	0.217935399091889	0.999	1	6.61866896963466e-197	c3	RPL30
2.0340914751281e-190	0.435545036248691	0.98	0.989	6.82193598928463e-186	c3	MT-CYB
2.10023829531211e-178	0.356725864305522	0.997	0.998	7.04377919481777e-174	c3	MT-CO2
7.80928664739442e-155	0.366301891652086	0.982	0.991	2.61907855580314e-150	c3	MT-ND4L
2.72290127872405e-136	0.286588829469204	0.997	0.998	9.13206630858472e-132	c3	MT-CO1
2.33153477741154e-128	0.190469866197935	1	1	7.81950133648281e-124	c3	RPL10
4.9509944956271e-122	0.351421943330601	0.977	0.988	1.66046453394342e-117	c3	MT-ND3
9.13418055141472e-84	0.445823925019706	0.828	0.87	3.06342147333347e-79	c3	MT-ND2
2.73041510222305e-67	0.163674836997335	0.997	1	9.15726616983567e-63	c3	RPL11
1.56232791409472e-66	0.134091796993436	0.997	1	5.23973535829088e-62	c3	RPS27A
1.35302074923132e-62	0.14889880394469	0.989	0.999	4.53776098877199e-58	c3	RPL7A
6.11134369075635e-59	0.123070642623488	0.998	1	2.04962244700587e-54	c3	RPS15A
8.01240142379316e-55	0.625061621898195	0.441	0.365	2.68719918951175e-50	c3	GZMK
6.36738188071113e-54	0.126045004365865	0.998	0.999	2.1354925351529e-49	c3	RPL19
1.45476607706555e-47	0.361557100191952	0.817	0.877	4.87899446926243e-43	c3	MT-ND4
3.47303590426855e-45	0.226487964822453	0.932	0.956	1.16478678157359e-40	c3	TAGLN2
3.58735140200769e-43	0.111991150241482	1	1	1.20312591320534e-38	c3	B2M
2.34050489363076e-42	0.198890295883166	0.954	0.982	7.84958531225883e-38	c3	EEF1D
7.59935461474756e-41	0.307105491209752	0.741	0.745	2.54867155069404e-36	c3	CST7
1.10998742917259e-40	0.100588207044323	0.993	0.999	3.72267583995902e-36	c3	RPS14
5.05122101009116e-40	0.119038372463195	0.993	0.999	1.69407850236437e-35	c3	RPS7
1.71150109522644e-38	0.192254658041132	0.935	0.973	5.74003237317043e-34	c3	UBB
2.02367142926805e-36	0.110187394108182	0.996	0.999	6.78698923947919e-32	c3	RPS3
7.2631163403e-35	0.189819107494631	0.934	0.977	2.43590395820981e-30	c3	OAZ1
1.44239451760775e-33	0.61787016833235	0.455	0.443	4.83750273315286e-29	c3	CD27
2.62705504542138e-32	0.186343788092326	0.973	0.991	8.81061721133421e-28	c3	MT-CO3
1.24411752883835e-29	0.159061481843882	0.942	0.932	4.17252136821805e-25	c3	CCL5
5.6155608586019e-29	0.318442434802471	0.758	0.819	1.8833468007579e-24	c3	CRIP1
1.42720734923104e-28	0.141644089325663	0.989	0.998	4.78656800785106e-24	c3	RPL8
2.50428168156878e-28	0.101259109555	0.122	0.2	8.39885990364536e-24	c3	PSMB5
1.08965644829451e-26	0.107830674196799	0.135	0.216	3.65448979629012e-22	c3	TAF10
4.70392017359908e-26	0.152121458211775	0.99	0.998	1.57760074782166e-21	c3	RPS13
8.80506548060719e-26	0.121636239890678	0.135	0.215	2.95304286088604e-21	c3	KXD1
1.42280953275494e-25	0.415647085610601	0.592	0.651	4.77181861095352e-21	c3	PBXIP1
1.88727224723567e-25	0.163561389733211	0.117	0.189	6.32953366277898e-21	c3	SMIM37
2.46266889784699e-25	0.102286248948166	0.13	0.206	8.25929894959923e-21	c3	KCNAB2
8.07837212382269e-25	0.111678710717437	0.075	0.13	2.70932444288765e-20	c3	CD151
3.19664338070175e-24	0.104220284979713	0.119	0.189	1.07209025701975e-19	c3	FGD3
5.85896323787709e-24	0.12370152759471	0.178	0.271	1.96497909071922e-19	c3	TINF2
6.8778158399423e-24	0.113818418817829	0.108	0.174	2.30668187639985e-19	c3	MCUR1
7.60016638768119e-24	0.13869793641954	0.124	0.196	2.54894380310052e-19	c3	MED8
8.83607234145677e-24	0.140555256177341	0.189	0.286	2.96344194187777e-19	c3	TLN1
1.18061617758943e-23	0.116518576562219	0.16	0.245	3.95955053639944e-19	c3	PHF20L1
1.20762214891101e-23	0.11050231317223	0.115	0.182	4.05012316301773e-19	c3	ARMC8
1.27203472933988e-23	0.133022985185065	0.128	0.2	4.2661500752601e-19	c3	EPRS
1.51825616122084e-23	0.105478426875411	0.151	0.232	5.09192751350246e-19	c3	TIMM8B
1.87917557350227e-23	0.199743721209866	0.895	0.946	6.30237903841192e-19	c3	MT-ND5
2.44480715585047e-23	0.114308935327304	0.137	0.213	8.19939423929132e-19	c3	HGS
2.90908906040251e-23	0.112951911840994	0.128	0.2	9.75650289077795e-19	c3	BRD7
3.35021459685897e-23	0.146685419484109	0.146	0.226	1.12359497149456e-18	c3	INTS11
3.39246434295496e-23	0.113620923167765	0.986	0.996	1.13776469134023e-18	c3	RPL6
4.07408283378327e-23	0.100446556642178	0.126	0.197	1.36636590079423e-18	c3	EI24
4.3655699821211e-23	0.109157459743694	0.184	0.278	1.46412486060377e-18	c3	MRPL36
5.96849820813747e-23	0.144589382794028	0.998	1	2.00171492904514e-18	c3	MALAT1
6.07829909385098e-23	0.115721234812873	0.136	0.211	2.03853995009574e-18	c3	SUZ12
6.53164518296051e-23	0.109795209259653	0.145	0.223	2.19058316146129e-18	c3	TMEM230
7.16963238600378e-23	0.107018489589292	0.248	0.367	2.40455130961795e-18	c3	GNB1
8.77469188800354e-23	0.115678317683077	0.169	0.256	2.94285616539863e-18	c3	MAP1S
9.14007512340968e-23	0.10728129086421	0.118	0.187	3.06539839488914e-18	c3	MRPS16
9.47858382198559e-23	0.109744716805131	0.123	0.193	3.17892744221753e-18	c3	C12orf10
1.06621472157113e-22	0.111501601804486	0.125	0.196	3.57587093320527e-18	c3	COMMD2
